"name","dimension","resolution","aspect_ratio","ppi","hz","cpu","gpu","ram","os","price_min","price_max","url"
"Dell Alienware 16X Aurora AC16251","16""","2560x1600","16:10","189ppi","240Hz","Intel Core Ultra 9 275HX, 8P+16E/24T, 2.70-5.40GHz, 36MiB+40MiB Cache, 55-160W TDP (PBP/MTP), Codename ""Arrow Lake-HX"" (Lion Cove + Skymont, TSMC N3B)","NVIDIA GeForce RTX 5070 - 8GB GDDR7 - Mobile, 36SM/4608SP, 100 TOPS, Codename ""GB206"" (Blackwell, TSMC N5P [NVIDIA 4N]), 155W Max GPU Power","32GB DDR5-5600 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 64GB)","Windows 11 Home","€ 2499,00","€ 3413,82","https://geizhals.at/dell-alienware-16x-aurora-ac16251-nac1625106-a3517391.html"
"MSI Venture A16 AI+ A3HMG-018","16""","2048x1280","16:10","151ppi","120Hz","AMD Ryzen AI 9 365, 4C+6c/20T, 2.00-5.00GHz, 24MiB+10MiB Cache, 28W TDP, 15-54W cTDP, Codename ""Strix Point"" (Zen 5 + Zen 5c, TSMC 4nm)","AMD Radeon 880M (iGPU), 12CU/768SP, 12 RT-Cores, 2.90GHz, Architektur ""RDNA 3.5""","16GB DDR5-5600 (2x 8GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 96GB)","Windows 11 Home","€ 1199,00","","https://geizhals.at/msi-venture-a16-ai-a3hmg-018-00261k-018-a3523161.html"
"Lenovo V15 G4 AMN","15.6""","1920x1080","16:9","141ppi","60Hz","AMD Ryzen 5 7520U, 4C/8T, 2.80-3.80GHz, 4MiB+2MiB Cache, 15W TDP, Codename ""Mendocino"" (Zen 2, TSMC 6nm)","AMD Radeon 610M (iGPU), 2CU/128SP, 2 RT-Cores, 1.90GHz, Architektur ""RDNA 2""","8GB LPDDR5-4800 Onboard, nicht erweiterbar","Windows 11 Pro","€ 530,87","€ 659,00","https://geizhals.at/lenovo-v15-g4-amn-business-black-82yu00gwge-a2890943.html"
"Lenovo ThinkPad E14 G5 (AMD)","14""","1920x1200","16:10","162ppi","60Hz","AMD Ryzen 3 7330U, 4C/8T, 2.30-4.30GHz, 8MiB+2MiB Cache, 15W TDP, Codename ""Barcelo-R"" (Zen 3, TSMC N7)","AMD Radeon Graphics (iGPU), 6CU/384SP, 1.80GHz, Architektur ""GCN 5.1""","8GB DDR4-3200 Onboard + 1 Slot (max. 32GB), max. 40GB gesamt","Windows 11 Pro","€ 622,85","","https://geizhals.at/lenovo-thinkpad-e14-g5-amd-21jr0060ge-a3524386.html"
"Apple MacBook Pro 14.2""","14.2""","3024x1964","3:2","254ppi","120Hz","Apple M5 Max - 18 Core, 6x Everest Gen4 ""Super"" (4.61GHz) + 12x Everest Gen4 M ""Performance"" (4.38GHz), TSMC N3P, ARMv9.2-A","Apple 40-Core GPU, Architektur ""G18"", 40C/​640EU/​5120SP","128GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 8037,98","€ 8077,00","https://geizhals.at/apple-macbook-pro-14-2-z1mh-a3750425.html"
"Apple MacBook Pro 14.2""","14.2""","3024x1964","3:2","254ppi","120Hz","Apple M5 - 10 Core, 4x Everest Gen4 ""Super"" (4.61GHz) + 6x Sawtooth Gen4 ""Efficiency"" (3.05GHz), TSMC N3P, ARMv9.2-A","Apple 10-Core GPU, Architektur ""G18"", 10C/​160EU/​1280SP","16GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26 via Update","€ 1682,94","€ 3579,83","https://geizhals.at/apple-macbook-pro-14-2-mde54d-a-z1kl-z1km-a3630764.html"
"Lenovo V15 G4 IRU","15.6""","1920x1080","16:9","141ppi","60Hz","Intel Core i5-13420H, 4P+4E/12T, 2.10-4.60GHz, 12MiB+12MiB Cache, 45-95W TDP (PBP/MTP), Codename ""Raptor Lake-H"" (Raptor Cove /​ Golden Cove + Gracemont, Intel 7)","Intel UHD Graphics (iGPU), 48EU/768SP, 1.40GHz, Architektur ""Xe-LP / Gen 12.2""","8GB DDR4-3200 Onboard + 1x SO-DIMM-Slot (max. 16GB), max. 24GB gesamt","FreeDOS","€ 503,20","€ 705,18","https://geizhals.at/lenovo-v15-g4-iru-83gw00a4ge-a3693139.html"
"Lenovo ThinkPad E16 G2","16""","1920x1200","16:10","142ppi","60Hz","AMD Ryzen 7 7735HS, 8C/16T, 3.20-4.75GHz, 16MiB+4MiB Cache, 35W TDP, 54W cTDP, Codename ""Rembrandt-R"" (Zen 3+, TSMC 6nm)","AMD Radeon 680M (iGPU), 12CU/768SP, 12 RT-Cores, 2.20GHz, Architektur ""RDNA 2""","32GB DDR5-4800 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 64GB)","Windows 11 Pro","€ 1119,00","€ 1234,00","https://geizhals.at/lenovo-thinkpad-e16-g2-21m5002dge-a3648572.html"
"GIGABYTE AERO X16","16""","2560x1600","16:10","189ppi","165Hz","AMD Ryzen AI 9 HX 370, 4C+8c/24T, 2.00-5.10GHz, 24MiB+12MiB Cache, 28W TDP, 15-54W cTDP, Codename ""Strix Point"" (Zen 5 + Zen 5c, TSMC 4nm)","NVIDIA GeForce RTX 5070 - 8GB GDDR7 - Mobile, 36SM/4608SP, 100 TOPS, Codename ""GB206"" (Blackwell, TSMC N5P [NVIDIA 4N]), 85W Max GPU Power","32GB DDR5-5600 (2x 16GB Module, 2 Slots gesamt, 0 Slots frei, max. 64GB)","Windows 11 Pro","€ 2167,06","€ 2754,90","https://geizhals.at/gigabyte-aero-x16-2wha3dec65ap-a3489747.html"
"Acer Nitro V16 AI ANV16-42-R1QJ","16""","2560x1600","16:10","189ppi","180Hz","AMD Ryzen 7 260, 8C/16T, 3.80-5.10GHz, 16MiB+8MiB Cache, 45W TDP, 35-54W cTDP, Codename ""Hawk Point"" (Zen 4, TSMC 4nm)","NVIDIA GeForce RTX 5060 - 8GB GDDR7 - Mobile, 26SM/3328SP, Codename ""GB206"" (Blackwell, TSMC N5P [NVIDIA 4N])","32GB DDR5 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 32GB)","Windows 11 Home","€ 1447,00","€ 1499,00","https://geizhals.at/acer-nitro-v16-ai-anv16-42-r1qj-nh-qyxev-002-a3674894.html"
"Acer Swift Air 16 OLED SFA16-61M-R559","16""","1920x1200","16:10","142ppi","60Hz","AMD Ryzen AI 7 350, 4C+4c/16T, 2.00-5.00GHz, 16MiB+8MiB Cache, 28W TDP, 15-54W cTDP, Codename ""Krackan Point"" (Zen 5 + Zen 5c, TSMC 4nm)","AMD Radeon 860M (iGPU), 8CU/512SP, 8 RT-Cores, 3.00GHz, Architektur ""RDNA 3.5""","32GB DDR5 Onboard, nicht erweiterbar","Windows 11 Home","€ 1057,81","€ 1237,94","https://geizhals.at/acer-acer-swift-air-16-oled-sfa16-61m-r559-nx-dl5eg-001-a3715517.html"
"HP OmniBook X FlipNGAI 16-ar0903ng","16""","2880x1800","16:10","212ppi","120Hz","AMD Ryzen AI 5 340, 3C+3c/12T, 2.00-4.80GHz, 16MiB+6MiB Cache, 28W TDP, 15-54W cTDP, Codename ""Krackan Point"" (Zen 5 + Zen 5c, TSMC 4nm)","AMD Radeon 840M (iGPU), 4CU/256SP, 4 RT-Cores, 2.90GHz, Architektur ""RDNA 3.5""","16GB LPDDR5X-7500 Onboard, nicht erweiterbar","Windows 11 Home","€ 929,99","","https://geizhals.at/hp-omnibook-x-flipngai-16-ar0903ng-ba3s8ea-abd-a3538765.html"
"Lenovo IdeaPad Slim 3 16ABR8","16""","1920x1200","16:10","142ppi","60Hz","AMD Ryzen 7 7730U, 8C/16T, 2.00-4.50GHz, 16MiB+4MiB Cache, 15W TDP, Codename ""Barcelo-R"" (Zen 3, TSMC N7)","AMD Radeon Graphics (iGPU), 8CU/512SP, 2.00GHz, Architektur ""GCN 5.1""","16GB LPDDR4 Onboard, nicht erweiterbar","N/​A","€ 628,89","€ 701,03","https://geizhals.at/lenovo-ideapad-slim-3-16abr8-82xr0094ge-a3301843.html"
"LG gram 17","17""","2560x1600","16:10","178ppi","60Hz","Intel Core Ultra 7 155H, 6P+8E+2LPE/22T, 1.40-4.80GHz, 24MiB+18MiB Cache, 28-115W TDP (PBP/MTP), Codename ""Meteor Lake-H"" (Redwood Cove + Crestmont + Crestmont, Intel 4)","Intel Arc Graphics (iGPU), 8Xe/128EU/1024SP, 2.25GHz, Architektur ""Xe-LPG""","32GB LPDDR5X-7467 Onboard, nicht erweiterbar","Windows 11 Home","€ 1491,43","€ 1542,76","https://geizhals.at/lg-gram-17-grau-17z90s-g-ad7cg-a3138639.html"
"GIGABYTE Gaming A16 3TH","16""","1920x1200","16:10","142ppi","165Hz","AMD Ryzen 7 260, 8C/16T, 3.80-5.10GHz, 16MiB+8MiB Cache, 45W TDP, 35-54W cTDP, Codename ""Hawk Point"" (Zen 4, TSMC 4nm)","NVIDIA GeForce RTX 5050 - 8GB GDDR7 - Mobile, 20SM/2560SP, Codename ""GB207"" (Blackwell, TSMC N5P [NVIDIA 4N]), 75W Max GPU Power","16GB DDR5-5600 (1x 16GB Modul, 2 Slots gesamt, 1 Slot frei, max. 64GB)","Windows 11 Home","€ 949,00","€ 1327,00","https://geizhals.at/gigabyte-gaming-a16-3thk3de894sh-a3597635.html"
"Lenovo ThinkPad P14s G4 (Intel)","14""","2880x1800","16:10","243ppi","60Hz","Intel Core i5-1340P, 4P+8E/16T, 1.90-4.60GHz, 12MiB+16MiB Cache, 28-64W TDP (PBP/MTP), Codename ""Raptor Lake-P"" (Golden Cove + Gracemont, Intel 7)","Intel UHD Graphics [Single-Channel-Konfiguration], Intel Iris Xe Graphics [Dual-Channel-Konfiguration] (iGPU)","16GB DDR5-5600 Onboard + 1 Slot (max. 32GB), max. 48GB gesamt","Windows 11 Pro","€ 1030,68","€ 1181,09","https://geizhals.at/lenovo-thinkpad-p14s-g4-intel-21hf006ege-a3590199.html"
"HP OmniBook 3 17-dp0450ng","17.3""","1920x1080","16:9","127ppi","60Hz","AMD Ryzen 5 40, 4C/8T, 2.80-4.30GHz, 4MiB+2MiB Cache, 15W TDP, Codename ""Mendocino"" (Zen 2, TSMC 6nm)","AMD Radeon 610M (iGPU), 2CU/128SP, 2 RT-Cores, 1.90GHz, Architektur ""RDNA 2""","16GB DDR5-4800","FreeDOS","€ 472,94","","https://geizhals.at/hp-omnibook-3-17-dp0450ng-d49kqea-abd-a3788121.html"
"Apple MacBook Air","13.6""","2560x1664","20:13","225ppi","60Hz","Apple M2 - 8 Core, 4x Avalanche ""Performance"" (3.50GHz) + 4x Blizzard ""Efficiency"" (2.42GHz), TSMC N5P, ARMv8.6-A","Apple 8-Core GPU, Architektur ""G14"", 8C/​128EU/​1024SP","16GB LPDDR5-6400 Onboard, nicht erweiterbar","macOS 26 via Update","€ 799,00","€ 957,52","https://geizhals.at/apple-macbook-air-midnight-2022-z160-a2767802.html"
"Apple MacBook Air 13"" M5","13.6""","2560x1664","20:13","225ppi","60Hz","Apple M5 - 10 Core, 4x Everest Gen4 ""Super"" (4.61GHz) + 6x Sawtooth Gen4 ""Efficiency"" (3.05GHz), TSMC N3P, ARMv9.2-A","Apple 10-Core GPU, Architektur ""G18"", 10C/​160EU/​1280SP","32GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 2288,06","€ 2838,00","https://geizhals.at/apple-macbook-air-13-m5-z1l0-a3743870.html"
"HP OmniBook X FlipNGAI 16-as0178ng","16""","2880x1800","16:10","212ppi","120Hz","Intel Core Ultra 7 258V, 4P+4LPE/8T, 2.20-4.80GHz, 12MiB+14MiB Cache, 17-37W TDP (PBP/MTP), Codename ""Lunar Lake"" (Lion Cove + Skymont, TSMC N3B)","Intel Arc Graphics 140V (iGPU), 8Xe/64EU/1024SP, 1.95GHz, Architektur ""Xe2-LPG""","32GB LPDDR5X-8533 Onboard, nicht erweiterbar","Windows 11 Home","€ 1511,59","€ 1657,00","https://geizhals.at/hp-omnibook-x-flipngai-16-as0178ng-bz8b5ea-abd-a3566493.html"
"Lenovo ThinkPad L13 Yoga G4 (AMD)","13.3""","1920x1200","16:10","170ppi","60Hz","AMD Ryzen 5 PRO 7530U, 6C/12T, 2.00-4.50GHz, 16MiB+3MiB Cache, 15W TDP, Codename ""Barcelo-R"" (Zen 3, TSMC N7)","AMD Radeon Graphics (iGPU), 7CU/448SP, 2.00GHz, Architektur ""GCN 5.1""","16GB DDR4-3200 Onboard, nicht erweiterbar","N/​A","€ 799,01","","https://geizhals.at/lenovo-thinkpad-l13-yoga-g4-amd-21fr001xge-a3740124.html"
"Acer Aspire Go 16 AG16-71P-55G9","16""","1920x1200","16:10","142ppi","60Hz","Intel Core 5 120U, 2P+8E/12T, 1.40-5.00GHz, 12MiB+12MiB Cache, 15-55W TDP (PBP/MTP), Codename ""Raptor Lake-U"" (Golden Cove + Gracemont, Intel 7)","Intel Graphics (iGPU), 80EU/1280SP, 1.25GHz, Architektur ""Xe-LP / Gen 12.2""","16GB DDR5 (1x 16GB SO-DIMM-Modul, 2 Slots gesamt, 1 Slot frei, max. 32GB)","Linux (eShell)","€ 553,61","€ 758,68","https://geizhals.at/acer-aspire-go-16-ag16-71p-55g9-nx-jtheg-002-a3715545.html"
"Acer Nitro V16 AI ANV16-42-R1T1","16""","1920x1200","16:10","142ppi","180Hz","AMD Ryzen 7 260, 8C/16T, 3.80-5.10GHz, 16MiB+8MiB Cache, 45W TDP, 35-54W cTDP, Codename ""Hawk Point"" (Zen 4, TSMC 4nm)","NVIDIA GeForce RTX 5070 - 8GB GDDR7 - Mobile, 36SM/4608SP, 100 TOPS, Codename ""GB206"" (Blackwell, TSMC N5P [NVIDIA 4N])","16GB DDR5 (1x 16GB SO-DIMM-Modul, 2 Slots gesamt, 1 Slot frei, max. 32GB)","Windows 11 Home","€ 1516,78","€ 1698,95","https://geizhals.at/acer-nitro-v16-ai-anv16-42-r1t1-nh-qyyeg-001-a3544458.html"
"HP ProBook 4 G1a 14","14""","1920x1200","16:10","162ppi","60Hz","AMD Ryzen 5 230, 6C/12T, 3.50-4.90GHz, 16MiB+6MiB Cache, 28W TDP, 15-35W cTDP, Codename ""Hawk Point"" (Zen 4, TSMC 4nm)","AMD Radeon 760M (iGPU), 8CU/512SP, 8 RT-Cores, 2.60GHz, Architektur ""RDNA 3""","16GB DDR5-5600 (1x 16GB SO-DIMM-Modul, 2 Slots gesamt, 1 Slot frei, max. 48GB)","Windows 11 Pro","€ 906,55","€ 998,00","https://geizhals.at/hp-probook-4-g1a-14-c7su0es-abd-a3657849.html"
"ASUS ROG Strix G16 (2025) G614FR-S5213W","16""","2560x1600","16:10","189ppi","240Hz","AMD Ryzen 9 9955HX, 16C/32T, 2.50-5.40GHz, 64MiB+16MiB Cache, 55W TDP, 75W cTDP, Codename ""Fire Range"" (Zen 5, TSMC 4nm)","NVIDIA GeForce RTX 5070 Ti - 12GB GDDR7 - Mobile, 46SM/5888SP, 124 TOPS, Codename ""GB205"" (Blackwell, TSMC N5P [NVIDIA 4N])","32GB DDR5-5600 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 64GB)","Windows 11 Home","€ 2419,16","","https://geizhals.at/asus-rog-strix-g16-2025-g614fr-s5213w-90nr0nk8-m00b30-a3673453.html"
"Lenovo IdeaPad 5 2-in1 14Q8X9","14""","1920x1200","16:10","162ppi","60Hz","Qualcomm Snapdragon X Plus - X1P-42-100, 8x Oryon (3.20GHz, max. 1x 3.40GHz), ARMv8.7-A","Qualcomm Adreno X1-45, 1.70 TFLOPS (FP32)","24GB LPDDR5X-8448 Onboard, nicht erweiterbar","Windows 11 Home","€ 886,39","€ 982,60","https://geizhals.at/lenovo-ideapad-5-2-in1-14q8x9-83gh003hge-a3653811.html"
"HP OMEN Gaming Laptop 16-am0280ng","16""","1920x1200","16:10","142ppi","165Hz","Intel Core Ultra 7 255H, 6P+8E+2LPE/16T, 2.00-5.10GHz, 24MiB+28MiB Cache, 28-115W TDP (PBP/MTP), Codename ""Arrow Lake-H"" (Lion Cove + Skymont + Skymont, TSMC N3B)","NVIDIA GeForce RTX 5060 - 8GB GDDR7 - Mobile, 26SM/3328SP, Codename ""GB206"" (Blackwell, TSMC N5P [NVIDIA 4N])","24GB DDR5-5600 (1x 24GB SO-DIMM-Modul, 2 Slots gesamt, 1 Slot frei)","FreeDOS","€ 1410,76","€ 1662,87","https://geizhals.at/hp-omen-gaming-laptop-16-am0168ng-cv4b2ea-abd-a3663028.html"
"HP OMEN Gaming Laptop 16-am0495ng","16""","2560x1600","16:10","189ppi","240Hz","Intel Core i9-14900HX, 8P+16E/32T, 2.20-5.80GHz, 36MiB+32MiB Cache, 55-157W TDP (PBP/MTP), Codename ""Raptor Lake-HX"" (Raptor Cove + Gracemont, Intel 7)","NVIDIA GeForce RTX 5070 - 8GB GDDR7 - Mobile, 36SM/4608SP, 100 TOPS, Codename ""GB206"" (Blackwell, TSMC N5P [NVIDIA 4N])","32GB DDR5-5600 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei)","Windows 11 Home","€ 1995,63","€ 2165,00","https://geizhals.at/hp-omen-16-am0495ng-bz8k6ea-abd-a3530395.html"
"Lenovo Legion 7 Pro 16IAX10H","16""","2560x1600","16:10","189ppi","240Hz","Intel Core Ultra 9 275HX, 8P+16E/24T, 2.70-5.40GHz, 36MiB+40MiB Cache, 55-160W TDP (PBP/MTP), Codename ""Arrow Lake-HX"" (Lion Cove + Skymont, TSMC N3B)","NVIDIA GeForce RTX 5090 - 24GB GDDR7 - Mobile, 82SM/10496SP, 228 TOPS, Codename ""GB203"" (Blackwell, TSMC N5P [NVIDIA 4N]), 2160MHz, 175W Max GPU Power","64GB DDR5-6400 (2x 32GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei)","Windows 11 Home","€ 3997,00","","https://geizhals.at/lenovo-legion-7-pro-16iax10h-83f5001hge-a3390687.html"
"ASUS Zenbook Duo OLED UX8406CA-PZ068X","14""","2880x1800","16:10","243ppi","120Hz","Intel Core Ultra 9 285H, 6P+8E+2LPE/16T, 2.90-5.40GHz, 24MiB+28MiB Cache, 45-115W TDP (PBP/MTP), Codename ""Arrow Lake-H"" (Lion Cove + Skymont + Skymont, TSMC N3B)","Intel Arc Graphics 140T (iGPU), 8Xe/128EU/1024SP, 2.35GHz, Architektur ""Xe-LPG+""","32GB LPDDR5X Onboard, nicht erweiterbar","Windows 11 Pro","€ 2240,00","€ 119999,99","https://geizhals.at/asus-zenbook-duo-oled-ux8406ca-pz068x-90nb14x1-m00800-a3409133.html"
"ASUS ROG Zephyrus G16 (2025) GU605CX-QR106W","16""","2560x1600","16:10","189ppi","120Hz","Intel Core Ultra 9 285H, 6P+8E+2LPE/16T, 2.90-5.40GHz, 24MiB+28MiB Cache, 45-115W TDP (PBP/MTP), Codename ""Arrow Lake-H"" (Lion Cove + Skymont + Skymont, TSMC N3B)","NVIDIA GeForce RTX 5090 - 24GB GDDR7 - Mobile, 82SM/10496SP, 228 TOPS, Codename ""GB203"" (Blackwell, TSMC N5P [NVIDIA 4N])","32GB LPDDR5X-7467 Onboard, nicht erweiterbar","Windows 11 Home","€ 3799,38","€ 5468,93","https://geizhals.at/asus-rog-zephyrus-g16-2025-gu605cx-qr106w-90nr0m65-m005r0-a3428336.html"
"HP ZBook 8 G1i 16","16""","2560x1600","16:10","189ppi","120Hz","Intel Core Ultra 7 265H, 6P+8E+2LPE/16T, 2.20-5.30GHz, 24MiB+28MiB Cache, 28-115W TDP (PBP/MTP), Codename ""Arrow Lake-H"" (Lion Cove + Skymont + Skymont, TSMC N3B)","NVIDIA RTX 500 Ada Generation - 4GB GDDR6 - Mobile, 16SM/2048SP, Codename ""AD107"" (Ada Lovelace, TSMC N5P [NVIDIA 4N])","64GB DDR5-5600 (2x 32GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 64GB)","Windows 11 Pro","€ 1914,96","€ 2078,00","https://geizhals.at/hp-zbook-8-g1i-16-b30lses-abd-a3635541.html"
"Samsung Galaxy Book5 360","15.6""","1920x1080","16:9","141ppi","60Hz","Intel Core Ultra 5 226V, 4P+4LPE/8T, 2.10-4.50GHz, 8MiB+14MiB Cache, 17-37W TDP (PBP/MTP), Codename ""Lunar Lake"" (Lion Cove + Skymont, TSMC N3B)","Intel Arc Graphics 130V (iGPU), 7Xe/56EU/896SP, 1.85GHz, Architektur ""Xe2-LPG""","16GB LPDDR5X-8533 Onboard, nicht erweiterbar","Windows 11 Home","€ 949,00","€ 1589,99","https://geizhals.at/samsung-galaxy-book5-360-np750qha-ka2de-a3396705.html"
"ASUS ExpertBook B1 B1503CVA-S73387X","15.6""","1920x1080","16:9","141ppi","60Hz","Intel Core i5-1334U, 2P+8E/12T, 1.30-4.60GHz, 12MiB+12MiB Cache, 15-55W TDP (PBP/MTP), Codename ""Raptor Lake-U"" (Golden Cove + Gracemont, Intel 7)","Intel UHD Graphics [Single-Channel-Konfiguration], Intel Iris Xe Graphics [Dual-Channel-Konfiguration] (iGPU)","16GB DDR5 (2x 8GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 64GB)","Windows 11 Pro","€ 806,72","","https://geizhals.at/asus-expertbook-b1-b1503cva-s73387x-90nx0801-m03rl0-a3517050.html"
"Apple MacBook Air 15""","15.3""","2880x1864","16:10","224ppi","60Hz","Apple M4 - 10 Core, 4x Everest Gen3 ""Performance"" (4.41GHz) + 6x Sawtooth Gen3 ""Efficiency"" (2.89GHz), TSMC N3E, ARMv9.2-A","Apple 10-Core GPU, Architektur ""G16"", 10C/​160EU/​1280SP","16GB LPDDR5X-7500 Onboard, nicht erweiterbar","macOS 26 via Update","€ 1219,16","€ 1600,20","https://geizhals.at/apple-macbook-air-15-mc7c4d-a-2025-z1hd-z1he-a3438191.html"
"Lenovo ThinkBook 16 G7 ARP","16""","1920x1200","16:10","142ppi","60Hz","AMD Ryzen 5 7535HS, 6C/12T, 3.30-4.55GHz, 16MiB+3MiB Cache, 35W TDP, 54W cTDP, Codename ""Rembrandt-R"" (Zen 3+, TSMC 6nm)","AMD Radeon 660M (iGPU), 6CU/384SP, 6 RT-Cores, 1.90GHz, Architektur ""RDNA 2""","8GB DDR5-4800 (1x 8GB SO-DIMM-Modul, 2 Slots gesamt, 1 Slot frei, max. 64GB)","Windows 11 Pro","€ 588,72","€ 719,00","https://geizhals.at/lenovo-thinkbook-16-g7-arp-21mw0020ge-a3236368.html"
"Lenovo IdeaPad Slim 5 15Q8Y11 (IdeaPad Slim 5x)","15.3""","1920x1200","16:10","148ppi","120Hz","Qualcomm Snapdragon X2 Plus - X2P-42-100, 6x Oryon (4.00GHz), TSMC N3P/​N3X, ARMv8.7-A, 22MiB Cache (16MiB L2 + 6MiB SLC)","Qualcomm Adreno X2-45, 0.91GHz","16GB LPDDR5X-9523 Onboard, nicht erweiterbar","Windows 11 Home","€ 1199,00","","https://geizhals.at/lenovo-ideapad-slim-5-15q8y11-ideapad-slim-5x-83rlcto1wwde1-83rlcto1wwat1-a3792436.html"
"HP ProBook 460 G11","16""","1920x1200","16:10","142ppi","60Hz","Intel Core Ultra 7 155U, 2P+8E+2LPE/14T, 1.70-4.80GHz, 12MiB+10MiB Cache, 15-57W TDP (PBP/MTP), Codename ""Meteor Lake-U"" (Redwood Cove + Crestmont + Crestmont, Intel 4)","Intel Graphics (iGPU), 4Xe/64EU/512SP, 1.95GHz, Architektur ""Xe-LPG""","32GB DDR5-5600 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei)","Windows 11 Pro","€ 1108,24","€ 1207,00","https://geizhals.at/hp-probook-460-g11-b2mk4es-abd-a3415343.html"
"Lenovo ThinkPad P14s G6 (Intel)","14.5""","2560x1600","16:10","208ppi","90Hz","Intel Core Ultra 7 255H, 6P+8E+2LPE/16T, 2.00-5.10GHz, 24MiB+28MiB Cache, 28-115W TDP (PBP/MTP), Codename ""Arrow Lake-H"" (Lion Cove + Skymont + Skymont, TSMC N3B)","Intel Arc Graphics 140T (iGPU), 8Xe/128EU/1024SP, 2.25GHz, Architektur ""Xe-LPG+""","32GB DDR5-5600 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 96GB)","Windows 11 Pro","€ 1867,42","€ 2041,59","https://geizhals.at/lenovo-thinkpad-p14s-g6-intel-21qt000ege-a3608853.html"
"HP Laptop 17-cp2154ng","17.3""","1920x1080","16:9","127ppi","60Hz","AMD Ryzen 5 7520U, 4C/8T, 2.80-3.80GHz, 4MiB+2MiB Cache, 15W TDP, Codename ""Mendocino"" (Zen 2, TSMC 6nm)","AMD Radeon 610M (iGPU), 2CU/128SP, 2 RT-Cores, 1.90GHz, Architektur ""RDNA 2""","16GB LPDDR5-6400 Onboard, nicht erweiterbar","FreeDOS","€ 559,67","€ 620,00","https://geizhals.at/hp-laptop-17-cp2154ng-tastatur-grau-ryzen-5-7520u-16gb-ram-512gb-ssd-de-cv7a3ea-abd-a3669113.html"
"HP Laptop 17-cp2263ng","17.3""","1920x1080","16:9","127ppi","60Hz","AMD Ryzen 5 7520U, 4C/8T, 2.80-3.80GHz, 4MiB+2MiB Cache, 15W TDP, Codename ""Mendocino"" (Zen 2, TSMC 6nm)","AMD Radeon 610M (iGPU), 2CU/128SP, 2 RT-Cores, 1.90GHz, Architektur ""RDNA 2""","16GB LPDDR5-6400 Onboard, nicht erweiterbar","FreeDOS","€ 560,20","€ 565,00","https://geizhals.at/hp-laptop-17-cp2263ng-ca8v0ea-abd-a3656077.html"
"HP OMEN Gaming Laptop 16-am0169ng","16""","1920x1200","16:10","142ppi","165Hz","Intel Core Ultra 7 255H, 6P+8E+2LPE/16T, 2.00-5.10GHz, 24MiB+28MiB Cache, 28-115W TDP (PBP/MTP), Codename ""Arrow Lake-H"" (Lion Cove + Skymont + Skymont, TSMC N3B)","NVIDIA GeForce RTX 5070 - 8GB GDDR7 - Mobile, 36SM/4608SP, 100 TOPS, Codename ""GB206"" (Blackwell, TSMC N5P [NVIDIA 4N])","24GB DDR5-5600 (1x 24GB SO-DIMM-Modul, 2 Slots gesamt, 1 Slot frei)","Windows 11 Home","€ 1511,59","€ 1657,00","https://geizhals.at/hp-omen-gaming-laptop-16-am0169ng-cv3p7ea-abd-a3663025.html"
"Huawei MateBook D 16 (2024)","16""","1920x1200","16:10","142ppi","60Hz","Intel Core i5-12450H, 4P+4E/12T, 1.50-4.40GHz, 12MiB+7MiB Cache, 45-95W TDP (PBP/MTP), Codename ""Alder Lake-H"" (Golden Cove + Gracemont, Intel 7)","Intel UHD Graphics (iGPU), 48EU/768SP, 1.20GHz, Architektur ""Xe-LP / Gen 12.2""","16GB LPDDR4X Onboard, nicht erweiterbar","Windows 11 Home","€ 599,00","","https://geizhals.at/huawei-matebook-d-16-2024-space-grey-53013yjg-a3128547.html"
"Lenovo ThinkPad T14 G6 (Intel)","14""","1920x1200","16:10","162ppi","60Hz","Intel Core Ultra 5 228V, 4P+4LPE/8T, 2.10-4.50GHz, 8MiB+14MiB Cache, 17-37W TDP (PBP/MTP), Codename ""Lunar Lake"" (Lion Cove + Skymont, TSMC N3B)","Intel Arc Graphics 130V (iGPU), 7Xe/56EU/896SP, 1.85GHz, Architektur ""Xe2-LPG""","32GB LPDDR5X-8533 Onboard, nicht erweiterbar","Windows 11 Pro","€ 1801,55","€ 2047,70","https://geizhals.at/lenovo-thinkpad-t14-g6-intel-21qg009pge-a3777913.html"
